order_id,city,city_level,brand,product_type,price,quantity,order_amount,scenario,gender,age_group,motive,year
14091,上海,1st-tier,奈雪,Oat Milk Tea,25.28,3,75.84,Pick-up,male,25-34,Quality,2022
14092,上海,1st-tier,喜茶,Oat Milk Tea,11.5,1,11.5,Delivery,female,Over 45,Novelty,2022
14093,杭州,2nd-tier,茶百道,Fruit Tea,18.06,3,54.18,Delivery,female,18-24,Social,2022
14094,杭州,2nd-tier,CoCo,Fruit Tea,21.4,3,64.2,Delivery,male,18-24,Novelty,2022
14095,上海,1st-tier,古茗,Fruit Tea,22.8,1,22.8,Dine-in,female,35-44,Quality,2022
14096,北京,1st-tier,蜜雪冰城,Fruit Tea,15.46,2,30.92,Delivery,female,18-24,Quality,2022
14097,深圳,1st-tier,喜茶,Fruit Tea,29.07,1,29.07,Pick-up,female,Over 45,Quality,2022
14098,北京,1st-tier,喜茶,Fruit Tea,30.99,2,61.98,Delivery,female,Over 45,Social,2022
14099,南京,2nd-tier,茶百道,Light Milk Tea,18.53,2,37.06,Dine-in,female,25-34,Quality,2022
14100,上海,1st-tier,喜茶,Light Milk Tea,8.97,1,8.97,Delivery,female,35-44,Novelty,2022
14101,武汉,2nd-tier,喜茶,Fruit Tea,12.93,2,25.86,Delivery,male,18-24,Social,2022
14102,杭州,2nd-tier,蜜雪冰城,Fruit Tea,14.86,1,14.86,Delivery,female,18-24,Novelty,2022
14103,重庆,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,30.85,2,61.7,Delivery,male,Over 45,Novelty,2022
14104,西安,2nd-tier,古茗,Oat Milk Tea,9.84,2,19.68,Delivery,male,25-34,Novelty,2022
14105,北京,1st-tier,茶百道,Light Milk Tea,23.36,1,23.36,Delivery,female,18-24,Quality,2022
14106,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,29.24,2,58.48,Delivery,male,35-44,Quality,2022
14107,北京,1st-tier,喜茶,Low-Sugar Tea Drinks,19.77,1,19.77,Dine-in,female,25-34,Novelty,2022
14108,汕头,3rd-tier,喜茶,Fruit Tea,33.51,2,67.02,Delivery,male,18-24,Quality,2022
14109,上海,1st-tier,奈雪,Fruit Tea,24.72,1,24.72,Pick-up,female,18-24,Social,2022
14110,桂林,3rd-tier,其余（Others）,Light Milk Tea,10.67,3,32.01,Delivery,female,25-34,Quality,2022
14111,深圳,1st-tier,蜜雪冰城,Fruit Tea,11.81,2,23.62,Delivery,female,25-34,Novelty,2022
14112,南京,2nd-tier,CoCo,Light Milk Tea,33.41,1,33.41,Delivery,female,18-24,Quality,2022
14113,襄阳,3rd-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,20.6,2,41.2,Delivery,female,18-24,Novelty,2022
14114,重庆,2nd-tier,喜茶,Light Milk Tea,32.92,3,98.76,Dine-in,female,Over 45,Quality,2022
14115,西安,2nd-tier,古茗,Oat Milk Tea,11.32,1,11.32,Delivery,male,35-44,Social,2022
14116,广州,1st-tier,喜茶,Fruit Tea,21.22,3,63.66,Delivery,female,18-24,Social,2022
14117,广州,1st-tier,喜茶,Light Milk Tea,18.73,1,18.73,Dine-in,male,25-34,Social,2022
14118,深圳,1st-tier,喜茶,Oat Milk Tea,12.39,2,24.78,Pick-up,female,Over 45,Social,2022
14119,广州,1st-tier,奈雪,Fruit Tea,26.99,1,26.99,Dine-in,male,18-24,Quality,2022
14120,深圳,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,29,1,29,Delivery,female,25-34,Novelty,2022
14121,西安,2nd-tier,茶百道,Low-Sugar Tea Drinks,19.94,1,19.94,Delivery,female,18-24,Novelty,2022
14122,深圳,1st-tier,古茗,Light Milk Tea,10.9,3,32.7,Delivery,female,35-44,Social,2022
14123,深圳,1st-tier,其余（Others）,Fruit Tea,25.87,1,25.87,Pick-up,female,18-24,Social,2022
14124,成都,2nd-tier,古茗,Fruit Tea,29.82,2,59.64,Delivery,female,25-34,Novelty,2022
14125,重庆,2nd-tier,茶百道,Oat Milk Tea,15.05,3,45.15,Dine-in,female,35-44,Quality,2022
14126,襄阳,3rd-tier,喜茶,Milk Tea / Cheese Foam / Others,18.26,3,54.78,Delivery,male,18-24,Quality,2022
14127,北京,1st-tier,奈雪,Light Milk Tea,31.1,3,93.3,Delivery,male,Over 45,Quality,2022
14128,杭州,2nd-tier,古茗,Fruit Tea,16.45,1,16.45,Delivery,female,25-34,Quality,2022
14129,襄阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,18.69,2,37.38,Delivery,male,35-44,Quality,2022
14130,深圳,1st-tier,奈雪,Light Milk Tea,26.57,3,79.71,Pick-up,female,18-24,Novelty,2022
14131,桂林,3rd-tier,蜜雪冰城,Light Milk Tea,12.14,1,12.14,Delivery,male,25-34,Quality,2022
14132,上海,1st-tier,其余（Others）,Fruit Tea,32.8,1,32.8,Dine-in,female,35-44,Novelty,2022
14133,武汉,2nd-tier,沪上阿姨,Milk Tea / Cheese Foam / Others,30.3,1,30.3,Delivery,female,18-24,Novelty,2022
14134,北京,1st-tier,喜茶,Oat Milk Tea,20.93,1,20.93,Dine-in,male,35-44,Social,2022
14135,深圳,1st-tier,喜茶,Oat Milk Tea,15.21,1,15.21,Dine-in,male,25-34,Novelty,2022
14136,杭州,2nd-tier,CoCo,Fruit Tea,9.4,1,9.4,Dine-in,male,18-24,Novelty,2022
14137,重庆,2nd-tier,喜茶,Fruit Tea,28.31,3,84.93,Pick-up,male,Over 45,Novelty,2022
14138,杭州,2nd-tier,茶百道,Low-Sugar Tea Drinks,23.83,3,71.49,Pick-up,female,18-24,Novelty,2022
14139,广州,1st-tier,古茗,Light Milk Tea,14.85,2,29.7,Dine-in,female,25-34,Novelty,2022
14140,南京,2nd-tier,喜茶,Fruit Tea,14.03,2,28.06,Dine-in,female,25-34,Quality,2022
14141,北京,1st-tier,蜜雪冰城,Oat Milk Tea,24.05,2,48.1,Delivery,female,18-24,Quality,2022
14142,重庆,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,15.34,3,46.02,Pick-up,female,25-34,Quality,2022
14143,广州,1st-tier,其余（Others）,Oat Milk Tea,27.27,1,27.27,Delivery,female,18-24,Social,2022
14144,重庆,2nd-tier,古茗,Low-Sugar Tea Drinks,21.92,3,65.76,Dine-in,female,18-24,Novelty,2022
14145,深圳,1st-tier,古茗,Oat Milk Tea,10.23,1,10.23,Dine-in,male,18-24,Novelty,2022
14146,深圳,1st-tier,茶百道,Light Milk Tea,10.13,3,30.39,Delivery,male,18-24,Novelty,2022
14147,武汉,2nd-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,15.68,3,47.04,Dine-in,female,25-34,Quality,2022
14148,深圳,1st-tier,奈雪,Low-Sugar Tea Drinks,27.89,2,55.78,Dine-in,female,18-24,Novelty,2022
14149,北京,1st-tier,喜茶,Light Milk Tea,23.43,1,23.43,Dine-in,male,25-34,Novelty,2022
14150,广州,1st-tier,蜜雪冰城,Light Milk Tea,14.19,2,28.38,Delivery,female,25-34,Social,2022
14151,杭州,2nd-tier,沪上阿姨,Low-Sugar Tea Drinks,28.04,1,28.04,Dine-in,female,35-44,Quality,2022
14152,武汉,2nd-tier,茶百道,Light Milk Tea,29.76,2,59.52,Delivery,female,18-24,Novelty,2022
14153,杭州,2nd-tier,古茗,Oat Milk Tea,26.26,1,26.26,Dine-in,female,18-24,Social,2022
14154,深圳,1st-tier,喜茶,Light Milk Tea,15.48,2,30.96,Pick-up,male,18-24,Novelty,2022
14155,重庆,2nd-tier,奈雪,Low-Sugar Tea Drinks,14.15,2,28.3,Pick-up,female,25-34,Novelty,2022
14156,洛阳,3rd-tier,茶百道,Fruit Tea,34.58,3,103.74,Delivery,male,35-44,Social,2022
14157,株洲,3rd-tier,喜茶,Light Milk Tea,34.27,3,102.81,Dine-in,female,35-44,Social,2022
14158,北京,1st-tier,奈雪,Light Milk Tea,12.24,2,24.48,Delivery,female,25-34,Quality,2022
14159,杭州,2nd-tier,奈雪,Light Milk Tea,34.81,1,34.81,Dine-in,male,35-44,Quality,2022
14160,株洲,3rd-tier,其余（Others）,Oat Milk Tea,21.77,2,43.54,Delivery,female,25-34,Social,2022
14161,广州,1st-tier,CoCo,Low-Sugar Tea Drinks,10.05,2,20.1,Delivery,male,25-34,Quality,2022
14162,西安,2nd-tier,喜茶,Low-Sugar Tea Drinks,8.44,3,25.32,Delivery,female,Over 45,Quality,2022
14163,重庆,2nd-tier,茶百道,Fruit Tea,16.32,1,16.32,Delivery,female,35-44,Quality,2022
14164,北京,1st-tier,奈雪,Fruit Tea,8.48,3,25.44,Delivery,female,25-34,Social,2022
14165,西安,2nd-tier,奈雪,Oat Milk Tea,22.45,2,44.9,Delivery,female,18-24,Novelty,2022
14166,北京,1st-tier,古茗,Fruit Tea,28,2,56,Delivery,male,Over 45,Novelty,2022
14167,汕头,3rd-tier,奈雪,Light Milk Tea,22.79,3,68.37,Dine-in,female,25-34,Social,2022
14168,南京,2nd-tier,CoCo,Fruit Tea,9.62,3,28.86,Delivery,female,18-24,Quality,2022
14169,武汉,2nd-tier,蜜雪冰城,Light Milk Tea,28.16,1,28.16,Delivery,female,18-24,Social,2022
14170,南昌,3rd-tier,奈雪,Low-Sugar Tea Drinks,24.36,3,73.08,Delivery,male,18-24,Novelty,2022
14171,南昌,3rd-tier,茶百道,Light Milk Tea,9.91,3,29.73,Delivery,female,Over 45,Novelty,2022
14172,上海,1st-tier,沪上阿姨,Oat Milk Tea,17.15,3,51.45,Dine-in,male,18-24,Novelty,2022
14173,广州,1st-tier,蜜雪冰城,Oat Milk Tea,18.47,1,18.47,Delivery,female,25-34,Social,2022
14174,重庆,2nd-tier,奈雪,Light Milk Tea,28.04,1,28.04,Delivery,male,35-44,Quality,2022
14175,上海,1st-tier,蜜雪冰城,Light Milk Tea,32.54,3,97.62,Delivery,male,Over 45,Novelty,2022
14176,广州,1st-tier,古茗,Oat Milk Tea,13.87,3,41.61,Delivery,female,18-24,Quality,2022
14177,杭州,2nd-tier,喜茶,Oat Milk Tea,28.73,2,57.46,Delivery,male,25-34,Quality,2022
14178,南京,2nd-tier,CoCo,Light Milk Tea,30.3,3,90.9,Delivery,female,Over 45,Novelty,2022
14179,成都,2nd-tier,CoCo,Light Milk Tea,28.75,1,28.75,Delivery,female,25-34,Novelty,2022
14180,武汉,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,24.68,2,49.36,Delivery,female,25-34,Novelty,2022
14181,深圳,1st-tier,沪上阿姨,Light Milk Tea,31.28,3,93.84,Delivery,female,25-34,Novelty,2022
14182,上海,1st-tier,其余（Others）,Oat Milk Tea,14.06,3,42.18,Dine-in,female,18-24,Social,2022
14183,重庆,2nd-tier,其余（Others）,Low-Sugar Tea Drinks,15.4,2,30.8,Delivery,male,18-24,Novelty,2022
14184,成都,2nd-tier,奈雪,Fruit Tea,22.39,1,22.39,Dine-in,male,18-24,Novelty,2022
14185,武汉,2nd-tier,古茗,Low-Sugar Tea Drinks,21.91,3,65.73,Delivery,female,25-34,Novelty,2022
14186,桂林,3rd-tier,喜茶,Low-Sugar Tea Drinks,25.67,3,77.01,Delivery,female,Over 45,Novelty,2022
14187,成都,2nd-tier,喜茶,Fruit Tea,34.22,1,34.22,Delivery,female,25-34,Quality,2022
14188,洛阳,3rd-tier,古茗,Oat Milk Tea,26.5,2,53,Delivery,female,25-34,Novelty,2022
14189,成都,2nd-tier,奈雪,Light Milk Tea,19.45,1,19.45,Delivery,male,Over 45,Social,2022
14190,上海,1st-tier,喜茶,Light Milk Tea,19.72,1,19.72,Delivery,male,25-34,Quality,2022
14191,杭州,2nd-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,21.49,1,21.49,Delivery,female,35-44,Quality,2022
14192,杭州,2nd-tier,古茗,Low-Sugar Tea Drinks,18.03,3,54.09,Dine-in,male,25-34,Quality,2022
14193,汕头,3rd-tier,其余（Others）,Fruit Tea,10.44,1,10.44,Delivery,female,18-24,Social,2022
14194,广州,1st-tier,茶百道,Fruit Tea,32.36,2,64.72,Delivery,female,18-24,Quality,2022
14195,南京,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,21.46,1,21.46,Delivery,female,25-34,Novelty,2022
14196,上海,1st-tier,奈雪,Fruit Tea,30.32,3,90.96,Delivery,female,35-44,Quality,2022
14197,重庆,2nd-tier,蜜雪冰城,Fruit Tea,24.48,2,48.96,Delivery,female,Over 45,Quality,2022
14198,重庆,2nd-tier,奈雪,Light Milk Tea,24.75,3,74.25,Delivery,female,18-24,Novelty,2022
14199,武汉,2nd-tier,茶百道,Oat Milk Tea,26.11,1,26.11,Delivery,female,25-34,Quality,2022
14200,洛阳,3rd-tier,古茗,Fruit Tea,22.48,1,22.48,Dine-in,female,35-44,Novelty,2022
14201,北京,1st-tier,奈雪,Fruit Tea,31.56,1,31.56,Delivery,female,25-34,Novelty,2022
14202,北京,1st-tier,奈雪,Low-Sugar Tea Drinks,18.33,2,36.66,Pick-up,female,35-44,Novelty,2022
14203,北京,1st-tier,其余（Others）,Light Milk Tea,8.1,1,8.1,Delivery,female,25-34,Novelty,2022
14204,上海,1st-tier,茶百道,Low-Sugar Tea Drinks,8.35,1,8.35,Delivery,female,Over 45,Novelty,2022
14205,武汉,2nd-tier,喜茶,Light Milk Tea,10.78,2,21.56,Dine-in,male,25-34,Novelty,2022
14206,杭州,2nd-tier,其余（Others）,Low-Sugar Tea Drinks,25.08,2,50.16,Delivery,female,35-44,Quality,2022
14207,杭州,2nd-tier,蜜雪冰城,Oat Milk Tea,19.07,2,38.14,Delivery,male,18-24,Novelty,2022
14208,汕头,3rd-tier,CoCo,Light Milk Tea,23.69,3,71.07,Delivery,female,18-24,Social,2022
14209,重庆,2nd-tier,奈雪,Light Milk Tea,22.56,2,45.12,Delivery,male,18-24,Quality,2022
14210,南京,2nd-tier,奈雪,Low-Sugar Tea Drinks,12.25,3,36.75,Dine-in,female,25-34,Novelty,2022
14211,北京,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,24.8,1,24.8,Delivery,female,35-44,Novelty,2022
14212,杭州,2nd-tier,茶百道,Fruit Tea,14.05,1,14.05,Dine-in,male,25-34,Quality,2022
14213,株洲,3rd-tier,蜜雪冰城,Fruit Tea,26.32,2,52.64,Pick-up,female,25-34,Social,2022
14214,上海,1st-tier,沪上阿姨,Fruit Tea,18.76,2,37.52,Pick-up,female,Over 45,Novelty,2022
14215,桂林,3rd-tier,古茗,Low-Sugar Tea Drinks,11.77,3,35.31,Dine-in,female,25-34,Novelty,2022
14216,上海,1st-tier,古茗,Milk Tea / Cheese Foam / Others,30.15,3,90.45,Delivery,female,25-34,Social,2022
14217,武汉,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,16.82,3,50.46,Delivery,male,Over 45,Quality,2022
14218,南京,2nd-tier,喜茶,Oat Milk Tea,32.64,1,32.64,Delivery,female,18-24,Quality,2022
14219,广州,1st-tier,蜜雪冰城,Oat Milk Tea,17.68,1,17.68,Dine-in,female,35-44,Quality,2022
14220,汕头,3rd-tier,喜茶,Oat Milk Tea,15.64,1,15.64,Delivery,female,25-34,Quality,2022
14221,成都,2nd-tier,奈雪,Low-Sugar Tea Drinks,28.46,1,28.46,Dine-in,female,18-24,Quality,2022
14222,北京,1st-tier,奈雪,Low-Sugar Tea Drinks,8.58,1,8.58,Pick-up,female,25-34,Novelty,2022
14223,上海,1st-tier,其余（Others）,Fruit Tea,20.74,2,41.48,Delivery,female,Over 45,Social,2022
14224,汕头,3rd-tier,古茗,Milk Tea / Cheese Foam / Others,25.92,2,51.84,Delivery,female,Over 45,Novelty,2022
14225,重庆,2nd-tier,奈雪,Low-Sugar Tea Drinks,32.89,1,32.89,Dine-in,female,18-24,Quality,2022
14226,广州,1st-tier,茶百道,Milk Tea / Cheese Foam / Others,9.57,2,19.14,Pick-up,female,25-34,Novelty,2022
14227,杭州,2nd-tier,喜茶,Oat Milk Tea,11.46,3,34.38,Delivery,male,18-24,Quality,2022
14228,杭州,2nd-tier,喜茶,Low-Sugar Tea Drinks,9.79,3,29.37,Dine-in,female,18-24,Quality,2022
14229,重庆,2nd-tier,茶百道,Light Milk Tea,24,2,48,Delivery,male,Over 45,Novelty,2022
14230,南京,2nd-tier,茶百道,Low-Sugar Tea Drinks,22.64,3,67.92,Delivery,female,35-44,Novelty,2022
14231,桂林,3rd-tier,古茗,Light Milk Tea,24.83,3,74.49,Delivery,female,25-34,Novelty,2022
14232,广州,1st-tier,茶百道,Light Milk Tea,18.49,2,36.98,Dine-in,male,25-34,Quality,2022
14233,西安,2nd-tier,茶百道,Low-Sugar Tea Drinks,15.95,2,31.9,Delivery,female,Over 45,Quality,2022
14234,上海,1st-tier,喜茶,Light Milk Tea,16.41,3,49.23,Dine-in,male,25-34,Quality,2022
14235,重庆,2nd-tier,古茗,Oat Milk Tea,21.04,1,21.04,Delivery,female,25-34,Quality,2022
14236,杭州,2nd-tier,茶百道,Fruit Tea,30.67,3,92.01,Delivery,female,18-24,Social,2022
14237,上海,1st-tier,古茗,Fruit Tea,33.82,3,101.46,Dine-in,male,18-24,Quality,2022
14238,广州,1st-tier,古茗,Oat Milk Tea,27.3,1,27.3,Pick-up,female,25-34,Quality,2022
14239,北京,1st-tier,茶百道,Light Milk Tea,25.18,1,25.18,Delivery,male,18-24,Quality,2022
14240,西安,2nd-tier,古茗,Low-Sugar Tea Drinks,21.24,1,21.24,Delivery,male,25-34,Novelty,2022
14241,成都,2nd-tier,奈雪,Oat Milk Tea,10.22,3,30.66,Delivery,female,18-24,Quality,2022
14242,襄阳,3rd-tier,古茗,Light Milk Tea,15.97,1,15.97,Delivery,female,25-34,Quality,2022
14243,西安,2nd-tier,其余（Others）,Light Milk Tea,32.11,2,64.22,Delivery,female,35-44,Quality,2022
14244,深圳,1st-tier,古茗,Low-Sugar Tea Drinks,28.57,3,85.71,Pick-up,female,35-44,Novelty,2022
14245,杭州,2nd-tier,古茗,Fruit Tea,20.35,1,20.35,Dine-in,female,25-34,Quality,2022
14246,西安,2nd-tier,奈雪,Light Milk Tea,17.75,3,53.25,Delivery,female,18-24,Novelty,2022
14247,杭州,2nd-tier,古茗,Light Milk Tea,19.48,1,19.48,Delivery,male,35-44,Novelty,2022
14248,深圳,1st-tier,蜜雪冰城,Light Milk Tea,11.98,2,23.96,Delivery,female,18-24,Quality,2022
14249,成都,2nd-tier,茶百道,Oat Milk Tea,34.45,2,68.9,Delivery,female,25-34,Novelty,2022
14250,广州,1st-tier,蜜雪冰城,Fruit Tea,15.42,2,30.84,Delivery,male,35-44,Quality,2022
14251,南京,2nd-tier,古茗,Fruit Tea,9.21,2,18.42,Delivery,female,18-24,Quality,2022
14252,重庆,2nd-tier,奈雪,Fruit Tea,17.13,2,34.26,Pick-up,male,18-24,Social,2022
14253,重庆,2nd-tier,CoCo,Fruit Tea,12.44,1,12.44,Delivery,female,18-24,Social,2022
14254,北京,1st-tier,奈雪,Light Milk Tea,26.45,3,79.35,Delivery,male,18-24,Quality,2022
14255,上海,1st-tier,奈雪,Light Milk Tea,28.4,2,56.8,Delivery,female,18-24,Novelty,2022
14256,重庆,2nd-tier,喜茶,Fruit Tea,26,1,26,Delivery,male,35-44,Novelty,2022
14257,武汉,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,29.31,2,58.62,Dine-in,female,18-24,Novelty,2022
14258,广州,1st-tier,喜茶,Fruit Tea,24.98,1,24.98,Delivery,female,35-44,Novelty,2022
14259,武汉,2nd-tier,沪上阿姨,Light Milk Tea,27.6,1,27.6,Delivery,male,18-24,Novelty,2022
14260,株洲,3rd-tier,奈雪,Fruit Tea,12.12,2,24.24,Delivery,male,18-24,Social,2022
14261,重庆,2nd-tier,蜜雪冰城,Fruit Tea,26.05,3,78.15,Delivery,male,25-34,Quality,2022
14262,北京,1st-tier,CoCo,Low-Sugar Tea Drinks,23.98,1,23.98,Delivery,female,25-34,Quality,2022
14263,杭州,2nd-tier,喜茶,Milk Tea / Cheese Foam / Others,22.57,1,22.57,Delivery,female,18-24,Novelty,2022
14264,广州,1st-tier,喜茶,Low-Sugar Tea Drinks,33.69,1,33.69,Dine-in,female,Over 45,Social,2022
14265,襄阳,3rd-tier,蜜雪冰城,Oat Milk Tea,32.74,1,32.74,Pick-up,male,35-44,Novelty,2022
14266,成都,2nd-tier,蜜雪冰城,Fruit Tea,8.76,2,17.52,Delivery,male,25-34,Social,2022
14267,重庆,2nd-tier,古茗,Low-Sugar Tea Drinks,33.67,2,67.34,Dine-in,female,Over 45,Quality,2022
14268,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,19,1,19,Dine-in,female,25-34,Novelty,2022
14269,重庆,2nd-tier,茶百道,Light Milk Tea,21.72,1,21.72,Delivery,male,35-44,Novelty,2022
14270,襄阳,3rd-tier,古茗,Low-Sugar Tea Drinks,12.94,1,12.94,Delivery,male,25-34,Quality,2022
14271,汕头,3rd-tier,沪上阿姨,Low-Sugar Tea Drinks,17.29,1,17.29,Delivery,female,35-44,Novelty,2022
14272,重庆,2nd-tier,喜茶,Light Milk Tea,32.78,2,65.56,Delivery,male,35-44,Social,2022
14273,重庆,2nd-tier,茶百道,Fruit Tea,19.33,2,38.66,Dine-in,female,35-44,Quality,2022
14274,杭州,2nd-tier,茶百道,Fruit Tea,13.88,1,13.88,Delivery,male,18-24,Social,2022
14275,上海,1st-tier,喜茶,Light Milk Tea,20.3,3,60.9,Dine-in,male,25-34,Quality,2022
14276,汕头,3rd-tier,喜茶,Low-Sugar Tea Drinks,29.51,1,29.51,Dine-in,male,25-34,Social,2022
14277,株洲,3rd-tier,茶百道,Light Milk Tea,28.3,1,28.3,Pick-up,male,Over 45,Social,2022
14278,襄阳,3rd-tier,喜茶,Light Milk Tea,32.17,1,32.17,Delivery,female,18-24,Novelty,2022
14279,武汉,2nd-tier,古茗,Light Milk Tea,11.63,2,23.26,Delivery,male,18-24,Quality,2022
14280,西安,2nd-tier,古茗,Light Milk Tea,18.61,2,37.22,Dine-in,female,18-24,Novelty,2022
14281,株洲,3rd-tier,古茗,Low-Sugar Tea Drinks,15.56,3,46.68,Dine-in,male,25-34,Novelty,2022
14282,成都,2nd-tier,CoCo,Low-Sugar Tea Drinks,16.5,3,49.5,Delivery,female,25-34,Novelty,2022
14283,广州,1st-tier,茶百道,Fruit Tea,27.37,1,27.37,Delivery,male,25-34,Social,2022
14284,西安,2nd-tier,喜茶,Oat Milk Tea,30.14,2,60.28,Delivery,female,25-34,Quality,2022
14285,杭州,2nd-tier,奈雪,Oat Milk Tea,25.24,2,50.48,Pick-up,female,25-34,Quality,2022
14286,武汉,2nd-tier,奈雪,Low-Sugar Tea Drinks,27.43,3,82.29,Delivery,female,25-34,Novelty,2022
14287,成都,2nd-tier,喜茶,Light Milk Tea,27.74,3,83.22,Dine-in,male,35-44,Quality,2022
14288,广州,1st-tier,古茗,Fruit Tea,16.62,1,16.62,Delivery,male,18-24,Social,2022
14289,西安,2nd-tier,奈雪,Fruit Tea,23.61,3,70.83,Delivery,female,18-24,Quality,2022
14290,襄阳,3rd-tier,古茗,Low-Sugar Tea Drinks,30.33,2,60.66,Delivery,female,18-24,Novelty,2022
14291,深圳,1st-tier,沪上阿姨,Fruit Tea,11.48,2,22.96,Dine-in,male,35-44,Quality,2022
14292,重庆,2nd-tier,茶百道,Fruit Tea,33.47,1,33.47,Delivery,female,25-34,Quality,2022
14293,广州,1st-tier,奈雪,Oat Milk Tea,20.96,1,20.96,Delivery,female,18-24,Novelty,2022
14294,南京,2nd-tier,喜茶,Oat Milk Tea,19.29,3,57.87,Delivery,female,35-44,Social,2022
14295,重庆,2nd-tier,茶百道,Low-Sugar Tea Drinks,12.75,2,25.5,Delivery,female,25-34,Novelty,2022
14296,上海,1st-tier,奈雪,Low-Sugar Tea Drinks,19.65,3,58.95,Delivery,female,25-34,Novelty,2022
14297,洛阳,3rd-tier,古茗,Low-Sugar Tea Drinks,12.39,1,12.39,Delivery,male,Over 45,Quality,2022
14298,洛阳,3rd-tier,茶百道,Fruit Tea,33.59,1,33.59,Dine-in,male,18-24,Quality,2022
14299,汕头,3rd-tier,茶百道,Fruit Tea,8.63,2,17.26,Pick-up,female,25-34,Social,2022
14300,南京,2nd-tier,蜜雪冰城,Light Milk Tea,23.85,1,23.85,Delivery,female,25-34,Quality,2022
14301,武汉,2nd-tier,CoCo,Oat Milk Tea,30.68,1,30.68,Delivery,female,18-24,Social,2022
14302,杭州,2nd-tier,喜茶,Fruit Tea,26.17,3,78.51,Delivery,male,25-34,Quality,2022
14303,广州,1st-tier,奈雪,Fruit Tea,27.6,1,27.6,Delivery,female,Over 45,Quality,2022
14304,北京,1st-tier,古茗,Low-Sugar Tea Drinks,16.81,3,50.43,Delivery,female,25-34,Novelty,2022
14305,洛阳,3rd-tier,奈雪,Light Milk Tea,8.23,3,24.69,Delivery,male,25-34,Novelty,2022
14306,株洲,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,22.78,2,45.56,Dine-in,female,18-24,Quality,2022
14307,南京,2nd-tier,喜茶,Low-Sugar Tea Drinks,27.83,1,27.83,Delivery,female,35-44,Quality,2022
14308,北京,1st-tier,CoCo,Light Milk Tea,28.63,1,28.63,Delivery,female,25-34,Novelty,2022
14309,深圳,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,19.59,3,58.77,Pick-up,female,18-24,Novelty,2022
14310,重庆,2nd-tier,沪上阿姨,Low-Sugar Tea Drinks,31.2,3,93.6,Delivery,female,18-24,Quality,2022
14311,株洲,3rd-tier,奈雪,Light Milk Tea,21.49,1,21.49,Delivery,male,35-44,Quality,2022
14312,洛阳,3rd-tier,蜜雪冰城,Light Milk Tea,24.52,3,73.56,Pick-up,male,18-24,Novelty,2022
14313,重庆,2nd-tier,奈雪,Light Milk Tea,12.65,1,12.65,Dine-in,male,Over 45,Novelty,2022
14314,株洲,3rd-tier,茶百道,Light Milk Tea,21.75,1,21.75,Delivery,male,25-34,Quality,2022
14315,杭州,2nd-tier,古茗,Milk Tea / Cheese Foam / Others,20.7,1,20.7,Delivery,male,18-24,Quality,2022
14316,重庆,2nd-tier,喜茶,Fruit Tea,22,3,66,Dine-in,female,18-24,Novelty,2022
14317,杭州,2nd-tier,沪上阿姨,Milk Tea / Cheese Foam / Others,23.27,3,69.81,Dine-in,female,18-24,Quality,2022
14318,汕头,3rd-tier,茶百道,Light Milk Tea,26.19,3,78.57,Dine-in,male,18-24,Quality,2022
14319,株洲,3rd-tier,奈雪,Oat Milk Tea,33.06,2,66.12,Delivery,male,25-34,Novelty,2022
14320,杭州,2nd-tier,喜茶,Low-Sugar Tea Drinks,26.51,1,26.51,Delivery,female,18-24,Novelty,2022
14321,杭州,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,23.25,1,23.25,Delivery,female,Over 45,Quality,2022
14322,武汉,2nd-tier,沪上阿姨,Light Milk Tea,14.46,1,14.46,Delivery,male,18-24,Novelty,2022
14323,株洲,3rd-tier,古茗,Oat Milk Tea,25.1,3,75.3,Dine-in,male,18-24,Novelty,2022
14324,西安,2nd-tier,茶百道,Fruit Tea,20.11,3,60.33,Delivery,female,25-34,Social,2022
14325,上海,1st-tier,古茗,Light Milk Tea,34.74,2,69.48,Delivery,female,25-34,Social,2022
14326,襄阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,8.51,3,25.53,Pick-up,male,18-24,Novelty,2022
14327,北京,1st-tier,蜜雪冰城,Light Milk Tea,28.25,2,56.5,Dine-in,male,25-34,Social,2022
14328,杭州,2nd-tier,其余（Others）,Oat Milk Tea,26.01,2,52.02,Dine-in,male,18-24,Social,2022
14329,北京,1st-tier,奈雪,Low-Sugar Tea Drinks,16.11,2,32.22,Delivery,female,25-34,Social,2022
