order_id,user_id,city,city_level,brand,product_id,product_type,price,quantity,order_amount,scenario,gender,age_group,member,social_touch,motive,order_date,year
19269,119268,南京,二线,奈雪,20269,轻乳茶,34.15,2,68.3,外卖,女,18-24岁,1,0,品质,2023-07-12,2023
19270,119269,南京,二线,CoCo,20270,奶茶/芝士/其他,24.07,1,24.07,堂食,男,18-24岁,1,1,品质,2023-06-16,2023
19271,119270,成都,二线,喜茶,20271,低糖茶饮,25.25,3,75.75,堂食,女,18-24岁,1,0,尝鲜,2023-08-05,2023
19272,119271,武汉,二线,蜜雪冰城,20272,低糖茶饮,33.62,3,100.86,外卖,男,25-34岁,0,0,尝鲜,2023-12-25,2023
19273,119272,重庆,二线,古茗,20273,燕麦茶,23.3,1,23.3,外卖,女,25-34岁,1,1,社交,2023-11-02,2023
19274,119273,广州,一线,茶百道,20274,燕麦茶,17.83,1,17.83,外卖,女,18-24岁,0,0,社交,2023-08-23,2023
19275,119274,株洲,三线,奈雪,20275,轻乳茶,12.04,3,36.12,外卖,女,18-24岁,1,1,品质,2023-12-16,2023
19276,119275,广州,一线,喜茶,20276,轻乳茶,14.87,2,29.74,外卖,女,18-24岁,0,0,尝鲜,2023-05-03,2023
19277,119276,重庆,二线,蜜雪冰城,20277,水果茶,10.76,2,21.52,外卖,男,35-44岁,0,0,品质,2023-11-19,2023
19278,119277,桂林,三线,奈雪,20278,水果茶,9.54,1,9.54,堂食,女,25-34岁,1,0,品质,2023-11-02,2023
19279,119278,襄阳,三线,其余,20279,低糖茶饮,32.23,1,32.23,外卖,女,25-34岁,0,0,品质,2023-12-16,2023
19280,119279,洛阳,三线,奈雪,20280,轻乳茶,26.28,1,26.28,外卖,女,25-34岁,0,0,品质,2023-11-03,2023
19281,119280,成都,二线,喜茶,20281,轻乳茶,26.06,1,26.06,外卖,女,18-24岁,1,0,社交,2023-12-29,2023
19282,119281,北京,一线,茶百道,20282,水果茶,29.96,1,29.96,外卖,男,25-34岁,0,0,品质,2023-01-21,2023
19283,119282,上海,一线,CoCo,20283,燕麦茶,29.22,1,29.22,外卖,女,35-44岁,1,0,尝鲜,2023-11-06,2023
19284,119283,深圳,一线,蜜雪冰城,20284,水果茶,14.82,3,44.46,自取,女,35-44岁,0,1,品质,2023-07-30,2023
19285,119284,杭州,二线,茶百道,20285,低糖茶饮,14.39,1,14.39,外卖,男,25-34岁,1,0,品质,2023-12-28,2023
19286,119285,广州,一线,奈雪,20286,低糖茶饮,26.86,2,53.72,外卖,男,35-44岁,1,0,尝鲜,2023-09-12,2023
19287,119286,广州,一线,喜茶,20287,低糖茶饮,16.78,2,33.56,外卖,女,25-34岁,0,0,社交,2023-01-05,2023
19288,119287,西安,二线,蜜雪冰城,20288,燕麦茶,9.93,1,9.93,外卖,女,25-34岁,1,1,尝鲜,2023-03-02,2023
19289,119288,南京,二线,喜茶,20289,轻乳茶,34.0,1,34.0,堂食,男,25-34岁,1,0,品质,2023-06-24,2023
19290,119289,襄阳,三线,喜茶,20290,轻乳茶,25.71,2,51.42,堂食,女,18-24岁,1,1,品质,2023-10-29,2023
19291,119290,广州,一线,古茗,20291,水果茶,18.17,3,54.51,外卖,男,45岁以上,1,1,尝鲜,2023-05-21,2023
19292,119291,南昌,三线,喜茶,20292,低糖茶饮,30.99,3,92.97,外卖,女,18-24岁,0,1,社交,2023-05-25,2023
19293,119292,汕头,三线,茶百道,20293,低糖茶饮,11.29,3,33.87,外卖,男,18-24岁,0,1,尝鲜,2023-01-09,2023
19294,119293,武汉,二线,茶百道,20294,低糖茶饮,21.02,3,63.06,外卖,女,45岁以上,1,0,社交,2023-09-07,2023
19295,119294,广州,一线,古茗,20295,轻乳茶,18.38,3,55.14,自取,男,25-34岁,0,0,尝鲜,2023-01-13,2023
19296,119295,深圳,一线,古茗,20296,低糖茶饮,29.03,1,29.03,堂食,女,18-24岁,0,1,品质,2023-06-26,2023
19297,119296,武汉,二线,古茗,20297,水果茶,26.59,1,26.59,堂食,女,18-24岁,0,0,尝鲜,2023-11-18,2023
19298,119297,襄阳,三线,茶百道,20298,轻乳茶,14.73,3,44.19,外卖,女,18-24岁,1,1,品质,2023-08-13,2023
19299,119298,桂林,三线,茶百道,20299,轻乳茶,23.01,3,69.03,堂食,女,35-44岁,1,0,尝鲜,2023-09-30,2023
19300,119299,襄阳,三线,奈雪,20300,水果茶,33.8,2,67.6,外卖,男,25-34岁,1,0,尝鲜,2023-10-28,2023
19301,119300,株洲,三线,其余,20301,轻乳茶,19.88,2,39.76,外卖,男,35-44岁,0,0,品质,2023-05-16,2023
19302,119301,杭州,二线,奈雪,20302,低糖茶饮,24.58,2,49.16,外卖,女,18-24岁,0,0,品质,2023-05-16,2023
19303,119302,深圳,一线,CoCo,20303,低糖茶饮,8.3,2,16.6,外卖,男,35-44岁,1,1,尝鲜,2023-12-03,2023
19304,119303,桂林,三线,古茗,20304,奶茶/芝士/其他,8.6,1,8.6,外卖,男,18-24岁,1,1,尝鲜,2023-08-10,2023
19305,119304,南京,二线,蜜雪冰城,20305,轻乳茶,28.75,2,57.5,外卖,男,25-34岁,0,0,品质,2023-08-24,2023
19306,119305,襄阳,三线,CoCo,20306,低糖茶饮,22.5,1,22.5,堂食,男,25-34岁,0,1,尝鲜,2023-04-18,2023
19307,119306,北京,一线,蜜雪冰城,20307,奶茶/芝士/其他,11.66,3,34.98,外卖,女,25-34岁,0,1,尝鲜,2023-04-06,2023
19308,119307,上海,一线,奈雪,20308,燕麦茶,24.28,2,48.56,外卖,女,25-34岁,1,0,尝鲜,2023-04-24,2023
19309,119308,广州,一线,CoCo,20309,奶茶/芝士/其他,12.27,2,24.54,外卖,男,25-34岁,0,1,品质,2023-12-20,2023
19310,119309,重庆,二线,古茗,20310,奶茶/芝士/其他,25.71,3,77.13,外卖,女,18-24岁,0,0,社交,2023-11-17,2023
19311,119310,西安,二线,喜茶,20311,奶茶/芝士/其他,13.62,1,13.62,堂食,男,25-34岁,0,1,社交,2023-08-23,2023
19312,119311,深圳,一线,喜茶,20312,水果茶,26.7,3,80.1,外卖,女,25-34岁,1,1,尝鲜,2023-01-20,2023
19313,119312,南京,二线,奈雪,20313,燕麦茶,32.04,3,96.12,外卖,女,35-44岁,0,0,品质,2023-06-13,2023
19314,119313,西安,二线,茶百道,20314,水果茶,26.33,3,78.99,外卖,男,18-24岁,1,0,社交,2023-12-03,2023
19315,119314,西安,二线,古茗,20315,水果茶,10.69,2,21.38,外卖,女,45岁以上,1,1,品质,2023-10-09,2023
19316,119315,深圳,一线,茶百道,20316,燕麦茶,18.1,3,54.3,外卖,男,25-34岁,1,1,尝鲜,2023-12-08,2023
19317,119316,重庆,二线,古茗,20317,水果茶,29.82,2,59.64,堂食,男,25-34岁,1,0,尝鲜,2023-07-02,2023
19318,119317,北京,一线,茶百道,20318,水果茶,9.25,3,27.75,堂食,女,18-24岁,1,1,社交,2023-02-03,2023
19319,119318,襄阳,三线,喜茶,20319,燕麦茶,8.28,2,16.56,外卖,女,18-24岁,0,1,尝鲜,2023-08-15,2023
19320,119319,南京,二线,沪上阿姨,20320,水果茶,18.48,1,18.48,外卖,女,18-24岁,0,0,社交,2023-10-16,2023
19321,119320,武汉,二线,奈雪,20321,水果茶,8.18,1,8.18,外卖,女,18-24岁,0,0,品质,2023-10-27,2023
19322,119321,深圳,一线,其余,20322,水果茶,31.92,1,31.92,外卖,男,25-34岁,1,1,尝鲜,2023-01-17,2023
19323,119322,深圳,一线,古茗,20323,低糖茶饮,27.47,2,54.94,堂食,男,18-24岁,0,1,社交,2023-01-28,2023
19324,119323,西安,二线,茶百道,20324,燕麦茶,27.42,2,54.84,外卖,男,25-34岁,0,1,尝鲜,2023-07-01,2023
19325,119324,南京,二线,喜茶,20325,奶茶/芝士/其他,31.16,2,62.32,外卖,女,35-44岁,1,1,品质,2023-04-03,2023
19326,119325,襄阳,三线,喜茶,20326,燕麦茶,24.4,3,73.2,外卖,男,18-24岁,1,1,尝鲜,2023-03-21,2023
19327,119326,桂林,三线,喜茶,20327,低糖茶饮,22.39,2,44.78,外卖,女,45岁以上,1,0,尝鲜,2023-11-24,2023
19328,119327,深圳,一线,奈雪,20328,低糖茶饮,12.61,1,12.61,外卖,女,25-34岁,1,1,品质,2023-04-27,2023
19329,119328,南昌,三线,喜茶,20329,燕麦茶,9.9,2,19.8,外卖,女,25-34岁,0,1,品质,2023-07-06,2023
19330,119329,成都,二线,古茗,20330,奶茶/芝士/其他,27.65,2,55.3,外卖,男,18-24岁,1,0,品质,2023-01-02,2023
19331,119330,襄阳,三线,奈雪,20331,低糖茶饮,8.25,3,24.75,堂食,男,18-24岁,0,0,社交,2023-05-29,2023
19332,119331,上海,一线,古茗,20332,燕麦茶,12.84,1,12.84,外卖,女,18-24岁,0,0,品质,2023-07-27,2023
19333,119332,杭州,二线,沪上阿姨,20333,低糖茶饮,18.73,1,18.73,外卖,女,25-34岁,1,0,品质,2023-05-16,2023
19334,119333,桂林,三线,蜜雪冰城,20334,燕麦茶,19.59,3,58.77,外卖,女,18-24岁,0,1,尝鲜,2023-06-10,2023
19335,119334,北京,一线,蜜雪冰城,20335,低糖茶饮,33.99,1,33.99,自取,男,18-24岁,1,0,品质,2023-10-27,2023
19336,119335,武汉,二线,CoCo,20336,燕麦茶,33.86,3,101.58,外卖,男,18-24岁,0,0,品质,2023-01-27,2023
19337,119336,南京,二线,古茗,20337,燕麦茶,10.76,3,32.28,堂食,男,35-44岁,0,1,品质,2023-05-16,2023
19338,119337,成都,二线,奈雪,20338,水果茶,32.24,2,64.48,外卖,男,45岁以上,1,0,尝鲜,2023-07-08,2023
19339,119338,重庆,二线,蜜雪冰城,20339,奶茶/芝士/其他,33.38,1,33.38,堂食,女,18-24岁,1,1,品质,2023-11-04,2023
19340,119339,成都,二线,蜜雪冰城,20340,水果茶,18.32,1,18.32,堂食,女,45岁以上,1,0,尝鲜,2023-12-10,2023
19341,119340,杭州,二线,茶百道,20341,低糖茶饮,29.86,2,59.72,外卖,女,25-34岁,1,0,社交,2023-12-05,2023
19342,119341,杭州,二线,喜茶,20342,燕麦茶,22.03,2,44.06,外卖,女,25-34岁,0,0,尝鲜,2023-06-12,2023
19343,119342,桂林,三线,茶百道,20343,燕麦茶,29.41,2,58.82,外卖,男,35-44岁,0,0,尝鲜,2023-09-09,2023
19344,119343,上海,一线,喜茶,20344,低糖茶饮,8.3,2,16.6,堂食,女,25-34岁,0,0,尝鲜,2023-09-20,2023
19345,119344,深圳,一线,古茗,20345,轻乳茶,31.12,3,93.36,外卖,女,25-34岁,1,0,社交,2023-06-15,2023
19346,119345,杭州,二线,蜜雪冰城,20346,水果茶,29.48,1,29.48,外卖,女,25-34岁,0,0,尝鲜,2023-08-06,2023
19347,119346,洛阳,三线,喜茶,20347,轻乳茶,23.83,3,71.49,外卖,男,18-24岁,0,0,尝鲜,2023-12-14,2023
19348,119347,重庆,二线,喜茶,20348,水果茶,34.15,3,102.45,外卖,女,25-34岁,0,1,尝鲜,2023-11-05,2023
19349,119348,武汉,二线,其余,20349,低糖茶饮,28.27,2,56.54,堂食,女,45岁以上,1,0,品质,2023-04-16,2023
19350,119349,深圳,一线,古茗,20350,低糖茶饮,24.71,2,49.42,外卖,女,45岁以上,0,1,品质,2023-05-28,2023
19351,119350,株洲,三线,其余,20351,低糖茶饮,12.99,3,38.97,外卖,女,35-44岁,1,0,品质,2023-06-14,2023
19352,119351,广州,一线,喜茶,20352,轻乳茶,14.46,1,14.46,外卖,女,35-44岁,1,1,品质,2023-03-17,2023
19353,119352,广州,一线,其余,20353,轻乳茶,24.96,2,49.92,外卖,男,35-44岁,0,1,社交,2023-10-03,2023
19354,119353,广州,一线,其余,20354,轻乳茶,18.31,2,36.62,外卖,女,25-34岁,0,1,尝鲜,2023-06-12,2023
19355,119354,深圳,一线,奈雪,20355,奶茶/芝士/其他,29.24,1,29.24,外卖,女,18-24岁,0,0,品质,2023-11-10,2023
19356,119355,武汉,二线,蜜雪冰城,20356,水果茶,33.42,3,100.26,外卖,女,25-34岁,0,0,社交,2023-03-07,2023
19357,119356,重庆,二线,喜茶,20357,水果茶,31.71,2,63.42,外卖,女,45岁以上,0,1,社交,2023-07-07,2023
19358,119357,杭州,二线,奈雪,20358,低糖茶饮,13.98,1,13.98,堂食,男,25-34岁,1,0,品质,2023-10-01,2023
19359,119358,杭州,二线,古茗,20359,水果茶,12.7,2,25.4,外卖,男,18-24岁,0,1,尝鲜,2023-12-21,2023
19360,119359,南京,二线,蜜雪冰城,20360,低糖茶饮,10.97,2,21.94,自取,女,18-24岁,1,1,尝鲜,2023-06-01,2023
19361,119360,襄阳,三线,沪上阿姨,20361,低糖茶饮,20.27,3,60.81,外卖,女,18-24岁,0,1,社交,2023-01-26,2023
19362,119361,南京,二线,其余,20362,水果茶,21.38,3,64.14,堂食,女,25-34岁,0,0,尝鲜,2023-04-22,2023
19363,119362,深圳,一线,喜茶,20363,轻乳茶,13.77,3,41.31,外卖,女,18-24岁,0,0,品质,2023-03-31,2023
19364,119363,深圳,一线,喜茶,20364,轻乳茶,30.3,2,60.6,外卖,女,25-34岁,1,0,尝鲜,2023-06-29,2023
19365,119364,上海,一线,CoCo,20365,燕麦茶,25.7,2,51.4,堂食,女,25-34岁,0,1,品质,2023-06-16,2023
19366,119365,上海,一线,奈雪,20366,低糖茶饮,12.07,1,12.07,外卖,男,35-44岁,0,0,尝鲜,2023-03-13,2023
19367,119366,重庆,二线,奈雪,20367,水果茶,18.39,1,18.39,堂食,女,35-44岁,0,1,品质,2023-05-10,2023
19368,119367,北京,一线,其余,20368,水果茶,22.38,2,44.76,自取,女,35-44岁,0,0,品质,2023-09-05,2023
19369,119368,襄阳,三线,喜茶,20369,低糖茶饮,16.11,3,48.33,外卖,男,18-24岁,1,1,社交,2023-07-07,2023
19370,119369,深圳,一线,CoCo,20370,低糖茶饮,31.76,3,95.28,外卖,男,25-34岁,0,1,品质,2023-11-10,2023
19371,119370,武汉,二线,沪上阿姨,20371,轻乳茶,23.8,1,23.8,堂食,女,25-34岁,0,1,品质,2023-08-04,2023
19372,119371,南昌,三线,古茗,20372,燕麦茶,14.58,2,29.16,外卖,女,25-34岁,0,1,品质,2023-05-03,2023
19373,119372,上海,一线,茶百道,20373,水果茶,24.27,1,24.27,外卖,男,18-24岁,0,1,尝鲜,2023-10-16,2023
19374,119373,北京,一线,蜜雪冰城,20374,水果茶,8.55,2,17.1,外卖,男,25-34岁,1,1,品质,2023-07-02,2023
19375,119374,上海,一线,喜茶,20375,低糖茶饮,22.0,3,66.0,外卖,女,35-44岁,1,1,品质,2023-12-15,2023
19376,119375,深圳,一线,茶百道,20376,轻乳茶,10.37,2,20.74,堂食,男,45岁以上,0,1,品质,2023-10-18,2023
19377,119376,杭州,二线,茶百道,20377,水果茶,25.4,3,76.2,自取,男,18-24岁,0,1,尝鲜,2023-03-01,2023
19378,119377,汕头,三线,沪上阿姨,20378,水果茶,31.92,1,31.92,堂食,男,18-24岁,1,0,品质,2023-09-10,2023
19379,119378,上海,一线,沪上阿姨,20379,低糖茶饮,22.42,2,44.84,自取,男,25-34岁,0,1,品质,2023-03-29,2023
19380,119379,成都,二线,茶百道,20380,奶茶/芝士/其他,12.17,2,24.34,堂食,女,25-34岁,0,1,品质,2023-11-07,2023
19381,119380,广州,一线,古茗,20381,低糖茶饮,16.29,3,48.87,自取,女,18-24岁,1,1,尝鲜,2023-07-25,2023
19382,119381,株洲,三线,其余,20382,低糖茶饮,26.45,2,52.9,自取,男,25-34岁,1,0,品质,2023-08-02,2023
19383,119382,北京,一线,蜜雪冰城,20383,水果茶,31.0,2,62.0,外卖,男,25-34岁,0,0,尝鲜,2023-12-07,2023
19384,119383,杭州,二线,奈雪,20384,低糖茶饮,16.38,3,49.14,外卖,女,18-24岁,1,1,品质,2023-06-09,2023
19385,119384,深圳,一线,茶百道,20385,水果茶,21.79,2,43.58,自取,女,45岁以上,0,1,品质,2023-11-23,2023
19386,119385,上海,一线,奈雪,20386,低糖茶饮,12.59,1,12.59,外卖,女,18-24岁,1,1,品质,2023-09-24,2023
19387,119386,北京,一线,CoCo,20387,低糖茶饮,21.05,3,63.15,堂食,女,25-34岁,1,0,尝鲜,2023-09-05,2023
19388,119387,南京,二线,蜜雪冰城,20388,低糖茶饮,19.37,2,38.74,堂食,男,35-44岁,0,0,品质,2023-10-21,2023
19389,119388,襄阳,三线,蜜雪冰城,20389,燕麦茶,12.94,3,38.82,堂食,女,18-24岁,0,1,品质,2023-02-04,2023
19390,119389,西安,二线,喜茶,20390,低糖茶饮,23.42,3,70.26,自取,男,45岁以上,0,1,社交,2023-03-23,2023
19391,119390,武汉,二线,奈雪,20391,奶茶/芝士/其他,24.22,3,72.66,外卖,女,35-44岁,1,0,品质,2023-08-16,2023
19392,119391,洛阳,三线,奈雪,20392,水果茶,26.78,2,53.56,外卖,男,45岁以上,0,1,社交,2023-04-18,2023
19393,119392,南昌,三线,奈雪,20393,燕麦茶,20.92,2,41.84,外卖,女,25-34岁,1,1,尝鲜,2023-04-23,2023
19394,119393,上海,一线,CoCo,20394,轻乳茶,28.76,3,86.28,外卖,女,25-34岁,0,0,尝鲜,2023-07-31,2023
19395,119394,襄阳,三线,喜茶,20395,轻乳茶,26.68,3,80.04,自取,女,18-24岁,0,1,品质,2023-12-18,2023
19396,119395,深圳,一线,奈雪,20396,燕麦茶,13.1,3,39.3,外卖,男,35-44岁,0,1,品质,2023-12-16,2023
19397,119396,上海,一线,奈雪,20397,奶茶/芝士/其他,28.24,3,84.72,堂食,男,45岁以上,1,1,品质,2023-06-22,2023
19398,119397,襄阳,三线,喜茶,20398,燕麦茶,14.38,2,28.76,堂食,女,18-24岁,1,1,社交,2023-05-20,2023
19399,119398,深圳,一线,喜茶,20399,水果茶,17.96,3,53.88,外卖,女,18-24岁,1,0,尝鲜,2023-02-26,2023
19400,119399,洛阳,三线,蜜雪冰城,20400,水果茶,17.86,2,35.72,外卖,女,35-44岁,1,1,尝鲜,2023-12-09,2023
19401,119400,南昌,三线,蜜雪冰城,20401,水果茶,27.51,1,27.51,自取,女,25-34岁,0,1,品质,2023-07-25,2023
19402,119401,深圳,一线,喜茶,20402,燕麦茶,15.78,1,15.78,外卖,女,25-34岁,0,0,尝鲜,2023-09-20,2023
19403,119402,杭州,二线,喜茶,20403,轻乳茶,20.04,3,60.12,外卖,女,18-24岁,1,0,品质,2023-06-26,2023
19404,119403,武汉,二线,喜茶,20404,低糖茶饮,24.02,1,24.02,堂食,女,35-44岁,1,1,尝鲜,2023-10-22,2023
19405,119404,汕头,三线,茶百道,20405,低糖茶饮,30.19,1,30.19,堂食,女,35-44岁,1,1,品质,2023-01-19,2023
19406,119405,上海,一线,奈雪,20406,水果茶,17.51,1,17.51,外卖,女,35-44岁,1,1,品质,2023-08-19,2023
19407,119406,成都,二线,CoCo,20407,低糖茶饮,22.46,3,67.38,堂食,女,18-24岁,1,1,品质,2023-12-03,2023
19408,119407,株洲,三线,喜茶,20408,水果茶,31.99,3,95.97,堂食,男,45岁以上,0,0,品质,2023-01-05,2023
19409,119408,广州,一线,蜜雪冰城,20409,水果茶,26.12,1,26.12,外卖,女,18-24岁,0,0,品质,2023-01-22,2023
19410,119409,广州,一线,喜茶,20410,燕麦茶,24.67,1,24.67,堂食,女,35-44岁,0,0,品质,2023-04-22,2023
19411,119410,上海,一线,CoCo,20411,低糖茶饮,21.8,2,43.6,外卖,女,25-34岁,1,0,品质,2023-08-04,2023
19412,119411,西安,二线,沪上阿姨,20412,燕麦茶,25.81,2,51.62,外卖,女,18-24岁,0,0,品质,2023-07-12,2023
19413,119412,杭州,二线,奈雪,20413,轻乳茶,33.38,1,33.38,外卖,女,18-24岁,1,0,尝鲜,2023-03-12,2023
19414,119413,北京,一线,蜜雪冰城,20414,水果茶,32.84,3,98.52,堂食,男,18-24岁,0,1,尝鲜,2023-10-07,2023
19415,119414,汕头,三线,其余,20415,低糖茶饮,11.16,3,33.48,外卖,女,35-44岁,0,0,品质,2023-02-23,2023
19416,119415,襄阳,三线,奈雪,20416,低糖茶饮,31.12,2,62.24,自取,男,25-34岁,0,0,社交,2023-02-03,2023
19417,119416,广州,一线,茶百道,20417,水果茶,21.03,2,42.06,外卖,男,18-24岁,0,1,尝鲜,2023-12-25,2023
19418,119417,洛阳,三线,蜜雪冰城,20418,燕麦茶,26.69,3,80.07,外卖,女,45岁以上,1,1,品质,2023-07-11,2023
19419,119418,广州,一线,古茗,20419,低糖茶饮,12.25,2,24.5,外卖,女,35-44岁,1,0,尝鲜,2023-06-10,2023
19420,119419,深圳,一线,喜茶,20420,低糖茶饮,23.06,1,23.06,堂食,女,18-24岁,0,1,品质,2023-04-15,2023
19421,119420,汕头,三线,蜜雪冰城,20421,低糖茶饮,20.25,1,20.25,外卖,女,25-34岁,0,0,尝鲜,2023-08-10,2023
19422,119421,汕头,三线,蜜雪冰城,20422,水果茶,15.64,1,15.64,外卖,女,45岁以上,1,0,社交,2023-12-29,2023
19423,119422,西安,二线,茶百道,20423,轻乳茶,32.17,3,96.51,外卖,男,25-34岁,0,0,品质,2023-08-12,2023
19424,119423,西安,二线,古茗,20424,轻乳茶,17.03,3,51.09,外卖,女,35-44岁,1,1,尝鲜,2023-01-03,2023
19425,119424,襄阳,三线,奈雪,20425,低糖茶饮,16.99,1,16.99,外卖,女,18-24岁,1,0,品质,2023-01-02,2023
19426,119425,杭州,二线,蜜雪冰城,20426,轻乳茶,14.09,2,28.18,自取,男,25-34岁,1,1,尝鲜,2023-11-19,2023
19427,119426,西安,二线,蜜雪冰城,20427,奶茶/芝士/其他,30.67,1,30.67,外卖,男,18-24岁,1,0,尝鲜,2023-01-20,2023
19428,119427,北京,一线,古茗,20428,燕麦茶,23.43,1,23.43,外卖,女,35-44岁,0,1,尝鲜,2023-07-25,2023
19429,119428,桂林,三线,古茗,20429,燕麦茶,25.57,3,76.71,堂食,女,35-44岁,1,1,尝鲜,2023-09-05,2023
19430,119429,上海,一线,奈雪,20430,轻乳茶,33.6,3,100.8,外卖,女,35-44岁,0,1,尝鲜,2023-11-16,2023
19431,119430,南昌,三线,古茗,20431,燕麦茶,21.19,3,63.57,堂食,女,18-24岁,1,0,尝鲜,2023-07-12,2023
19432,119431,广州,一线,古茗,20432,低糖茶饮,11.11,2,22.22,自取,女,18-24岁,0,0,尝鲜,2023-08-14,2023
19433,119432,北京,一线,喜茶,20433,燕麦茶,25.54,1,25.54,外卖,女,25-34岁,1,0,品质,2023-04-12,2023
19434,119433,重庆,二线,古茗,20434,奶茶/芝士/其他,9.52,3,28.56,外卖,女,35-44岁,1,0,尝鲜,2023-06-18,2023
19435,119434,襄阳,三线,古茗,20435,轻乳茶,8.41,3,25.23,堂食,女,18-24岁,0,1,品质,2023-09-22,2023
19436,119435,襄阳,三线,奈雪,20436,低糖茶饮,17.96,2,35.92,外卖,男,18-24岁,1,1,尝鲜,2023-12-01,2023
19437,119436,广州,一线,茶百道,20437,轻乳茶,22.15,2,44.3,外卖,女,35-44岁,1,0,品质,2023-11-07,2023
19438,119437,洛阳,三线,古茗,20438,奶茶/芝士/其他,32.13,1,32.13,堂食,女,45岁以上,1,1,尝鲜,2023-03-13,2023
19439,119438,杭州,二线,奈雪,20439,低糖茶饮,13.69,1,13.69,外卖,男,45岁以上,0,1,品质,2023-09-20,2023
19440,119439,上海,一线,喜茶,20440,水果茶,29.2,2,58.4,外卖,女,18-24岁,1,0,品质,2023-01-02,2023
19441,119440,杭州,二线,蜜雪冰城,20441,燕麦茶,16.02,2,32.04,外卖,男,45岁以上,1,1,品质,2023-10-25,2023
19442,119441,北京,一线,奈雪,20442,轻乳茶,25.86,1,25.86,外卖,男,18-24岁,1,1,尝鲜,2023-01-01,2023
19443,119442,南京,二线,蜜雪冰城,20443,水果茶,11.18,1,11.18,外卖,男,25-34岁,0,0,社交,2023-03-17,2023
19444,119443,武汉,二线,喜茶,20444,低糖茶饮,18.14,1,18.14,外卖,女,45岁以上,0,1,尝鲜,2023-04-13,2023
19445,119444,株洲,三线,喜茶,20445,低糖茶饮,15.65,3,46.95,外卖,女,25-34岁,0,0,品质,2023-10-18,2023
19446,119445,襄阳,三线,茶百道,20446,轻乳茶,10.55,3,31.65,外卖,男,25-34岁,1,1,尝鲜,2023-09-14,2023
19447,119446,南昌,三线,茶百道,20447,水果茶,9.53,3,28.59,外卖,男,25-34岁,1,1,尝鲜,2023-08-20,2023
19448,119447,杭州,二线,喜茶,20448,低糖茶饮,13.23,2,26.46,外卖,男,25-34岁,0,1,尝鲜,2023-03-26,2023
19449,119448,洛阳,三线,蜜雪冰城,20449,水果茶,10.08,1,10.08,外卖,男,18-24岁,0,0,社交,2023-08-26,2023
19450,119449,上海,一线,喜茶,20450,奶茶/芝士/其他,30.54,3,91.62,堂食,女,25-34岁,0,1,尝鲜,2023-08-16,2023
19451,119450,南京,二线,蜜雪冰城,20451,低糖茶饮,32.01,2,64.02,自取,女,35-44岁,1,1,品质,2023-04-07,2023
19452,119451,杭州,二线,喜茶,20452,燕麦茶,29.48,1,29.48,堂食,男,18-24岁,0,0,尝鲜,2023-01-06,2023
19453,119452,重庆,二线,茶百道,20453,低糖茶饮,29.21,2,58.42,外卖,男,45岁以上,1,1,尝鲜,2023-05-19,2023
19454,119453,洛阳,三线,奈雪,20454,低糖茶饮,18.92,1,18.92,堂食,女,18-24岁,1,0,社交,2023-06-08,2023
19455,119454,成都,二线,喜茶,20455,燕麦茶,21.25,1,21.25,外卖,男,25-34岁,0,0,品质,2023-01-14,2023
19456,119455,深圳,一线,古茗,20456,水果茶,24.8,1,24.8,外卖,男,18-24岁,1,0,尝鲜,2023-05-09,2023
19457,119456,北京,一线,奈雪,20457,低糖茶饮,19.13,2,38.26,堂食,女,18-24岁,1,0,社交,2023-06-14,2023
19458,119457,广州,一线,喜茶,20458,水果茶,30.97,3,92.91,外卖,女,18-24岁,1,1,尝鲜,2023-12-18,2023
19459,119458,西安,二线,奈雪,20459,燕麦茶,26.65,1,26.65,堂食,男,25-34岁,0,1,尝鲜,2023-01-03,2023
19460,119459,西安,二线,奈雪,20460,水果茶,27.72,3,83.16,外卖,男,45岁以上,0,0,品质,2023-10-20,2023
19461,119460,成都,二线,蜜雪冰城,20461,水果茶,28.41,2,56.82,自取,男,18-24岁,0,1,尝鲜,2023-07-19,2023
19462,119461,上海,一线,喜茶,20462,水果茶,34.74,2,69.48,外卖,女,18-24岁,0,1,尝鲜,2023-07-11,2023
19463,119462,汕头,三线,蜜雪冰城,20463,低糖茶饮,8.22,1,8.22,外卖,女,25-34岁,0,0,品质,2023-11-02,2023
19464,119463,上海,一线,古茗,20464,燕麦茶,34.1,1,34.1,堂食,男,25-34岁,1,1,尝鲜,2023-07-02,2023
19465,119464,成都,二线,茶百道,20465,轻乳茶,33.28,3,99.84,外卖,女,18-24岁,1,0,尝鲜,2023-06-18,2023
19466,119465,北京,一线,蜜雪冰城,20466,轻乳茶,12.15,3,36.45,堂食,女,35-44岁,0,0,品质,2023-06-03,2023
19467,119466,广州,一线,CoCo,20467,轻乳茶,28.65,2,57.3,外卖,女,45岁以上,0,1,品质,2023-03-29,2023
19468,119467,南京,二线,茶百道,20468,水果茶,28.63,2,57.26,外卖,女,35-44岁,1,1,尝鲜,2023-12-07,2023
19469,119468,武汉,二线,茶百道,20469,水果茶,29.85,3,89.55,堂食,女,35-44岁,1,1,品质,2023-07-15,2023
19470,119469,汕头,三线,茶百道,20470,轻乳茶,16.14,2,32.28,堂食,男,35-44岁,0,1,尝鲜,2023-07-28,2023
19471,119470,重庆,二线,喜茶,20471,水果茶,26.35,3,79.05,外卖,女,25-34岁,1,1,社交,2023-07-29,2023
