order_id,city,city_level,brand,product_type,price,quantity,order_amount,scenario,gender,age_group,motive,year
15544,深圳,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,8.27,2,16.54,Delivery,female,18-24,Social,2022
15545,西安,2nd-tier,茶百道,Light Milk Tea,17.18,3,51.54,Delivery,female,18-24,Novelty,2022
15546,广州,1st-tier,茶百道,Low-Sugar Tea Drinks,10.8,3,32.4,Pick-up,male,35-44,Quality,2022
15547,汕头,3rd-tier,CoCo,Oat Milk Tea,16.57,2,33.14,Delivery,male,25-34,Social,2022
15548,武汉,2nd-tier,奈雪,Low-Sugar Tea Drinks,33.91,3,101.73,Dine-in,female,18-24,Novelty,2022
15549,深圳,1st-tier,其余（Others）,Fruit Tea,18.28,3,54.84,Dine-in,male,18-24,Social,2022
15550,武汉,2nd-tier,古茗,Light Milk Tea,32.65,2,65.3,Dine-in,male,25-34,Novelty,2022
15551,深圳,1st-tier,其余（Others）,Low-Sugar Tea Drinks,30.13,2,60.26,Delivery,male,25-34,Quality,2022
15552,西安,2nd-tier,奈雪,Fruit Tea,8.01,2,16.02,Pick-up,female,Over 45,Novelty,2022
15553,北京,1st-tier,茶百道,Low-Sugar Tea Drinks,22.2,3,66.6,Delivery,female,25-34,Quality,2022
15554,杭州,2nd-tier,古茗,Light Milk Tea,26.0,2,52.0,Delivery,female,25-34,Novelty,2022
15555,南昌,3rd-tier,CoCo,Fruit Tea,13.52,2,27.04,Delivery,female,18-24,Quality,2022
15556,洛阳,3rd-tier,古茗,Fruit Tea,8.73,3,26.19,Delivery,male,Over 45,Novelty,2022
15557,西安,2nd-tier,喜茶,Low-Sugar Tea Drinks,31.22,2,62.44,Dine-in,female,Over 45,Quality,2022
15558,武汉,2nd-tier,奈雪,Fruit Tea,22.78,1,22.78,Delivery,female,18-24,Quality,2022
15559,广州,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,32.28,2,64.56,Pick-up,male,18-24,Social,2022
15560,桂林,3rd-tier,喜茶,Oat Milk Tea,16.54,2,33.08,Delivery,male,25-34,Social,2022
15561,北京,1st-tier,沪上阿姨,Low-Sugar Tea Drinks,25.05,1,25.05,Pick-up,female,18-24,Quality,2022
15562,西安,2nd-tier,CoCo,Low-Sugar Tea Drinks,22.49,2,44.98,Pick-up,female,18-24,Social,2022
15563,广州,1st-tier,古茗,Low-Sugar Tea Drinks,22.64,1,22.64,Delivery,female,25-34,Quality,2022
15564,北京,1st-tier,CoCo,Fruit Tea,29.37,1,29.37,Delivery,male,25-34,Quality,2022
15565,杭州,2nd-tier,奈雪,Oat Milk Tea,15.6,3,46.8,Delivery,male,35-44,Social,2022
15566,重庆,2nd-tier,古茗,Low-Sugar Tea Drinks,8.08,1,8.08,Delivery,female,18-24,Quality,2022
15567,洛阳,3rd-tier,喜茶,Fruit Tea,8.0,3,24.0,Delivery,female,18-24,Quality,2022
15568,广州,1st-tier,古茗,Fruit Tea,27.42,3,82.26,Dine-in,female,18-24,Novelty,2022
15569,西安,2nd-tier,喜茶,Fruit Tea,9.83,1,9.83,Delivery,male,18-24,Quality,2022
15570,汕头,3rd-tier,喜茶,Fruit Tea,28.81,1,28.81,Dine-in,male,Over 45,Novelty,2022
15571,南昌,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,15.16,3,45.48,Delivery,female,25-34,Novelty,2022
15572,北京,1st-tier,其余（Others）,Fruit Tea,30.44,3,91.32,Dine-in,male,18-24,Quality,2022
15573,北京,1st-tier,喜茶,Fruit Tea,10.39,1,10.39,Delivery,male,18-24,Quality,2022
15574,西安,2nd-tier,喜茶,Oat Milk Tea,15.2,1,15.2,Pick-up,female,18-24,Social,2022
15575,西安,2nd-tier,喜茶,Oat Milk Tea,28.57,2,57.14,Delivery,male,18-24,Novelty,2022
15576,株洲,3rd-tier,茶百道,Low-Sugar Tea Drinks,27.0,2,54.0,Dine-in,male,18-24,Novelty,2022
15577,北京,1st-tier,茶百道,Fruit Tea,29.45,1,29.45,Pick-up,male,25-34,Novelty,2022
15578,上海,1st-tier,喜茶,Low-Sugar Tea Drinks,18.71,2,37.42,Delivery,female,25-34,Novelty,2022
15579,杭州,2nd-tier,喜茶,Milk Tea / Cheese Foam / Others,31.75,1,31.75,Pick-up,female,Over 45,Novelty,2022
15580,上海,1st-tier,古茗,Oat Milk Tea,17.58,1,17.58,Dine-in,female,18-24,Novelty,2022
15581,西安,2nd-tier,奈雪,Oat Milk Tea,24.54,2,49.08,Delivery,male,35-44,Quality,2022
15582,汕头,3rd-tier,蜜雪冰城,Fruit Tea,25.05,3,75.15,Pick-up,male,18-24,Social,2022
15583,重庆,2nd-tier,喜茶,Fruit Tea,11.45,3,34.35,Delivery,female,25-34,Social,2022
15584,上海,1st-tier,茶百道,Fruit Tea,21.28,3,63.84,Delivery,male,18-24,Quality,2022
15585,洛阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,9.65,1,9.65,Delivery,female,35-44,Novelty,2022
15586,深圳,1st-tier,茶百道,Light Milk Tea,9.58,2,19.16,Dine-in,female,Over 45,Quality,2022
15587,上海,1st-tier,古茗,Low-Sugar Tea Drinks,18.82,2,37.64,Delivery,female,25-34,Novelty,2022
15588,汕头,3rd-tier,茶百道,Low-Sugar Tea Drinks,26.1,3,78.3,Delivery,female,35-44,Novelty,2022
15589,杭州,2nd-tier,其余（Others）,Low-Sugar Tea Drinks,34.02,1,34.02,Delivery,female,25-34,Quality,2022
15590,上海,1st-tier,CoCo,Milk Tea / Cheese Foam / Others,9.19,2,18.38,Delivery,female,18-24,Quality,2022
15591,洛阳,3rd-tier,喜茶,Oat Milk Tea,15.27,3,45.81,Delivery,male,18-24,Novelty,2022
15592,深圳,1st-tier,古茗,Low-Sugar Tea Drinks,30.12,3,90.36,Delivery,female,18-24,Novelty,2022
15593,桂林,3rd-tier,蜜雪冰城,Fruit Tea,26.93,3,80.79,Delivery,female,18-24,Quality,2022
15594,北京,1st-tier,喜茶,Fruit Tea,30.93,2,61.86,Delivery,female,25-34,Novelty,2022
15595,成都,2nd-tier,茶百道,Light Milk Tea,18.06,1,18.06,Dine-in,female,35-44,Novelty,2022
15596,深圳,1st-tier,蜜雪冰城,Light Milk Tea,30.44,1,30.44,Delivery,male,35-44,Quality,2022
15597,北京,1st-tier,茶百道,Low-Sugar Tea Drinks,18.95,2,37.9,Delivery,female,18-24,Quality,2022
15598,广州,1st-tier,喜茶,Fruit Tea,18.44,2,36.88,Dine-in,male,Over 45,Social,2022
15599,杭州,2nd-tier,喜茶,Oat Milk Tea,8.77,1,8.77,Delivery,female,25-34,Social,2022
15600,南京,2nd-tier,蜜雪冰城,Fruit Tea,26.8,1,26.8,Delivery,female,18-24,Quality,2022
15601,深圳,1st-tier,喜茶,Low-Sugar Tea Drinks,21.51,1,21.51,Delivery,female,25-34,Quality,2022
15602,西安,2nd-tier,茶百道,Oat Milk Tea,34.94,1,34.94,Delivery,female,35-44,Quality,2022
15603,南京,2nd-tier,奈雪,Fruit Tea,24.13,1,24.13,Delivery,female,18-24,Novelty,2022
15604,广州,1st-tier,古茗,Low-Sugar Tea Drinks,19.95,3,59.85,Delivery,female,25-34,Novelty,2022
15605,南京,2nd-tier,古茗,Fruit Tea,25.45,3,76.35,Delivery,female,25-34,Quality,2022
15606,桂林,3rd-tier,茶百道,Oat Milk Tea,32.46,1,32.46,Delivery,female,18-24,Social,2022
15607,株洲,3rd-tier,古茗,Low-Sugar Tea Drinks,26.16,1,26.16,Dine-in,male,35-44,Novelty,2022
15608,南京,2nd-tier,喜茶,Light Milk Tea,29.24,3,87.72,Pick-up,female,25-34,Novelty,2022
15609,武汉,2nd-tier,茶百道,Fruit Tea,12.53,1,12.53,Dine-in,female,25-34,Social,2022
15610,杭州,2nd-tier,古茗,Low-Sugar Tea Drinks,28.8,3,86.4,Delivery,male,18-24,Novelty,2022
15611,上海,1st-tier,古茗,Light Milk Tea,34.8,1,34.8,Dine-in,male,18-24,Novelty,2022
15612,成都,2nd-tier,茶百道,Low-Sugar Tea Drinks,11.81,1,11.81,Delivery,male,Over 45,Quality,2022
15613,西安,2nd-tier,蜜雪冰城,Light Milk Tea,8.72,2,17.44,Delivery,female,35-44,Novelty,2022
15614,广州,1st-tier,奈雪,Oat Milk Tea,27.45,2,54.9,Pick-up,female,35-44,Novelty,2022
15615,深圳,1st-tier,奈雪,Light Milk Tea,11.94,3,35.82,Delivery,male,25-34,Novelty,2022
15616,桂林,3rd-tier,喜茶,Light Milk Tea,10.3,2,20.6,Delivery,male,18-24,Social,2022
15617,北京,1st-tier,茶百道,Low-Sugar Tea Drinks,25.06,3,75.18,Delivery,female,25-34,Novelty,2022
15618,广州,1st-tier,喜茶,Light Milk Tea,19.11,1,19.11,Delivery,female,35-44,Novelty,2022
15619,上海,1st-tier,其余（Others）,Fruit Tea,10.32,2,20.64,Delivery,male,25-34,Quality,2022
15620,洛阳,3rd-tier,茶百道,Fruit Tea,23.61,3,70.83,Delivery,female,35-44,Quality,2022
15621,重庆,2nd-tier,沪上阿姨,Fruit Tea,24.15,3,72.45,Dine-in,male,18-24,Quality,2022
15622,西安,2nd-tier,奈雪,Low-Sugar Tea Drinks,11.2,2,22.4,Delivery,male,18-24,Novelty,2022
15623,杭州,2nd-tier,沪上阿姨,Fruit Tea,11.02,3,33.06,Delivery,female,18-24,Novelty,2022
15624,深圳,1st-tier,茶百道,Light Milk Tea,32.18,3,96.54,Dine-in,female,25-34,Social,2022
15625,南昌,3rd-tier,喜茶,Fruit Tea,22.83,1,22.83,Delivery,female,35-44,Quality,2022
15626,西安,2nd-tier,茶百道,Low-Sugar Tea Drinks,29.61,3,88.83,Delivery,female,18-24,Quality,2022
15627,北京,1st-tier,古茗,Milk Tea / Cheese Foam / Others,10.52,2,21.04,Delivery,female,18-24,Quality,2022
15628,北京,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,28.72,3,86.16,Delivery,male,25-34,Social,2022
15629,武汉,2nd-tier,古茗,Light Milk Tea,13.14,3,39.42,Delivery,female,25-34,Novelty,2022
15630,重庆,2nd-tier,古茗,Low-Sugar Tea Drinks,30.27,3,90.81,Delivery,male,18-24,Novelty,2022
15631,武汉,2nd-tier,喜茶,Low-Sugar Tea Drinks,11.18,3,33.54,Delivery,female,25-34,Novelty,2022
15632,杭州,2nd-tier,古茗,Oat Milk Tea,10.99,1,10.99,Delivery,female,35-44,Quality,2022
15633,西安,2nd-tier,喜茶,Low-Sugar Tea Drinks,31.84,2,63.68,Dine-in,male,25-34,Quality,2022
15634,株洲,3rd-tier,蜜雪冰城,Fruit Tea,19.43,1,19.43,Delivery,female,35-44,Novelty,2022
15635,襄阳,3rd-tier,古茗,Low-Sugar Tea Drinks,23.6,3,70.8,Delivery,male,Over 45,Quality,2022
15636,襄阳,3rd-tier,CoCo,Milk Tea / Cheese Foam / Others,26.02,3,78.06,Delivery,female,35-44,Quality,2022
15637,深圳,1st-tier,其余（Others）,Low-Sugar Tea Drinks,33.28,3,99.84,Delivery,male,25-34,Quality,2022
15638,北京,1st-tier,古茗,Oat Milk Tea,14.25,1,14.25,Dine-in,male,35-44,Novelty,2022
15639,北京,1st-tier,茶百道,Low-Sugar Tea Drinks,29.74,3,89.22,Dine-in,female,18-24,Quality,2022
15640,南京,2nd-tier,奈雪,Light Milk Tea,16.14,1,16.14,Pick-up,male,18-24,Quality,2022
15641,成都,2nd-tier,古茗,Light Milk Tea,29.55,3,88.65,Delivery,male,Over 45,Novelty,2022
15642,深圳,1st-tier,古茗,Oat Milk Tea,24.46,2,48.92,Pick-up,female,18-24,Novelty,2022
15643,成都,2nd-tier,茶百道,Low-Sugar Tea Drinks,20.65,1,20.65,Delivery,male,18-24,Novelty,2022
15644,上海,1st-tier,茶百道,Light Milk Tea,29.92,2,59.84,Dine-in,male,25-34,Novelty,2022
15645,西安,2nd-tier,古茗,Oat Milk Tea,34.11,3,102.33,Delivery,male,18-24,Quality,2022
15646,桂林,3rd-tier,古茗,Low-Sugar Tea Drinks,29.41,2,58.82,Delivery,female,25-34,Novelty,2022
15647,杭州,2nd-tier,其余（Others）,Fruit Tea,13.14,1,13.14,Dine-in,female,18-24,Social,2022
15648,北京,1st-tier,喜茶,Low-Sugar Tea Drinks,9.17,1,9.17,Delivery,male,18-24,Novelty,2022
15649,重庆,2nd-tier,CoCo,Low-Sugar Tea Drinks,20.86,3,62.58,Delivery,male,35-44,Novelty,2022
15650,武汉,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,17.48,2,34.96,Delivery,female,25-34,Quality,2022
15651,杭州,2nd-tier,奈雪,Low-Sugar Tea Drinks,21.06,1,21.06,Delivery,male,18-24,Quality,2022
15652,桂林,3rd-tier,沪上阿姨,Fruit Tea,30.52,1,30.52,Delivery,female,Over 45,Social,2022
15653,桂林,3rd-tier,古茗,Low-Sugar Tea Drinks,9.1,3,27.3,Pick-up,female,18-24,Quality,2022
15654,桂林,3rd-tier,喜茶,Fruit Tea,14.61,3,43.83,Pick-up,male,25-34,Novelty,2022
15655,重庆,2nd-tier,奈雪,Light Milk Tea,34.26,2,68.52,Pick-up,female,35-44,Quality,2022
15656,北京,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,11.71,1,11.71,Dine-in,male,25-34,Quality,2022
15657,北京,1st-tier,茶百道,Fruit Tea,31.41,1,31.41,Delivery,female,18-24,Novelty,2022
15658,北京,1st-tier,喜茶,Milk Tea / Cheese Foam / Others,8.15,1,8.15,Pick-up,female,25-34,Quality,2022
15659,北京,1st-tier,奈雪,Light Milk Tea,23.58,3,70.74,Delivery,female,25-34,Novelty,2022
15660,上海,1st-tier,CoCo,Light Milk Tea,32.82,1,32.82,Delivery,female,18-24,Novelty,2022
15661,深圳,1st-tier,蜜雪冰城,Light Milk Tea,14.82,1,14.82,Delivery,female,18-24,Quality,2022
15662,广州,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,28.19,3,84.57,Dine-in,female,25-34,Novelty,2022
15663,深圳,1st-tier,其余（Others）,Oat Milk Tea,16.37,3,49.11,Delivery,female,35-44,Quality,2022
15664,南京,2nd-tier,古茗,Fruit Tea,13.53,1,13.53,Delivery,female,35-44,Novelty,2022
15665,桂林,3rd-tier,蜜雪冰城,Fruit Tea,26.34,3,79.02,Delivery,female,25-34,Quality,2022
15666,汕头,3rd-tier,喜茶,Light Milk Tea,9.77,2,19.54,Delivery,male,35-44,Novelty,2022
15667,桂林,3rd-tier,茶百道,Low-Sugar Tea Drinks,17.47,1,17.47,Delivery,male,25-34,Quality,2022
15668,洛阳,3rd-tier,蜜雪冰城,Fruit Tea,11.96,1,11.96,Delivery,male,25-34,Novelty,2022
15669,成都,2nd-tier,奈雪,Fruit Tea,29.49,2,58.98,Delivery,female,25-34,Novelty,2022
15670,北京,1st-tier,奈雪,Fruit Tea,21.05,3,63.15,Dine-in,male,25-34,Novelty,2022
15671,杭州,2nd-tier,茶百道,Low-Sugar Tea Drinks,25.27,2,50.54,Delivery,male,35-44,Quality,2022
15672,西安,2nd-tier,蜜雪冰城,Light Milk Tea,16.53,3,49.59,Pick-up,female,25-34,Quality,2022
15673,桂林,3rd-tier,古茗,Fruit Tea,13.1,3,39.3,Delivery,female,18-24,Quality,2022
15674,汕头,3rd-tier,茶百道,Low-Sugar Tea Drinks,15.65,3,46.95,Delivery,female,25-34,Quality,2022
15675,株洲,3rd-tier,蜜雪冰城,Oat Milk Tea,21.88,1,21.88,Delivery,female,18-24,Quality,2022
15676,桂林,3rd-tier,古茗,Fruit Tea,30.19,3,90.57,Dine-in,female,Over 45,Quality,2022
15677,重庆,2nd-tier,喜茶,Light Milk Tea,34.44,3,103.32,Delivery,male,35-44,Social,2022
15678,武汉,2nd-tier,喜茶,Low-Sugar Tea Drinks,21.48,3,64.44,Delivery,female,18-24,Novelty,2022
15679,北京,1st-tier,蜜雪冰城,Fruit Tea,29.04,3,87.12,Delivery,male,18-24,Social,2022
15680,汕头,3rd-tier,古茗,Low-Sugar Tea Drinks,25.18,3,75.54,Dine-in,female,18-24,Quality,2022
15681,成都,2nd-tier,喜茶,Fruit Tea,19.95,3,59.85,Dine-in,female,25-34,Quality,2022
15682,汕头,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,29.99,1,29.99,Pick-up,female,25-34,Novelty,2022
15683,南京,2nd-tier,喜茶,Oat Milk Tea,22.13,2,44.26,Delivery,female,Over 45,Quality,2022
15684,襄阳,3rd-tier,蜜雪冰城,Fruit Tea,26.92,1,26.92,Dine-in,female,18-24,Quality,2022
15685,成都,2nd-tier,喜茶,Low-Sugar Tea Drinks,25.2,1,25.2,Delivery,female,25-34,Novelty,2022
15686,武汉,2nd-tier,古茗,Low-Sugar Tea Drinks,14.95,3,44.85,Delivery,female,Over 45,Quality,2022
15687,株洲,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,17.88,1,17.88,Dine-in,female,18-24,Quality,2022
15688,西安,2nd-tier,CoCo,Light Milk Tea,10.69,1,10.69,Dine-in,male,18-24,Quality,2022
15689,上海,1st-tier,喜茶,Light Milk Tea,16.25,2,32.5,Delivery,male,25-34,Novelty,2022
15690,广州,1st-tier,蜜雪冰城,Oat Milk Tea,30.68,3,92.04,Dine-in,female,18-24,Novelty,2022
15691,汕头,3rd-tier,蜜雪冰城,Fruit Tea,18.6,2,37.2,Delivery,female,18-24,Quality,2022
15692,重庆,2nd-tier,沪上阿姨,Oat Milk Tea,20.57,1,20.57,Delivery,female,Over 45,Quality,2022
15693,株洲,3rd-tier,喜茶,Fruit Tea,18.42,1,18.42,Delivery,male,18-24,Novelty,2022
15694,南京,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,17.55,3,52.65,Delivery,female,25-34,Novelty,2022
15695,洛阳,3rd-tier,古茗,Milk Tea / Cheese Foam / Others,13.21,1,13.21,Delivery,female,25-34,Novelty,2022
15696,南京,2nd-tier,茶百道,Fruit Tea,10.85,1,10.85,Pick-up,female,18-24,Social,2022
15697,西安,2nd-tier,蜜雪冰城,Oat Milk Tea,18.33,3,54.99,Delivery,female,18-24,Quality,2022
15698,南京,2nd-tier,古茗,Milk Tea / Cheese Foam / Others,10.24,2,20.48,Pick-up,female,35-44,Quality,2022
15699,西安,2nd-tier,奈雪,Fruit Tea,24.78,1,24.78,Dine-in,male,35-44,Quality,2022
15700,北京,1st-tier,蜜雪冰城,Light Milk Tea,34.69,2,69.38,Delivery,male,18-24,Quality,2022
15701,成都,2nd-tier,奈雪,Fruit Tea,30.44,1,30.44,Delivery,male,18-24,Quality,2022
15702,武汉,2nd-tier,蜜雪冰城,Oat Milk Tea,34.25,3,102.75,Delivery,male,18-24,Social,2022
15703,武汉,2nd-tier,蜜雪冰城,Light Milk Tea,11.64,3,34.92,Delivery,male,25-34,Novelty,2022
15704,上海,1st-tier,奈雪,Fruit Tea,12.59,3,37.77,Delivery,female,25-34,Quality,2022
15705,北京,1st-tier,CoCo,Fruit Tea,17.3,2,34.6,Pick-up,female,35-44,Quality,2022
15706,重庆,2nd-tier,古茗,Milk Tea / Cheese Foam / Others,34.2,1,34.2,Delivery,male,25-34,Novelty,2022
15707,广州,1st-tier,茶百道,Low-Sugar Tea Drinks,16.01,1,16.01,Delivery,male,25-34,Novelty,2022
15708,南京,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,12.36,2,24.72,Delivery,female,35-44,Novelty,2022
15709,上海,1st-tier,蜜雪冰城,Light Milk Tea,28.18,1,28.18,Delivery,female,18-24,Novelty,2022
15710,洛阳,3rd-tier,奈雪,Low-Sugar Tea Drinks,12.87,1,12.87,Pick-up,female,18-24,Novelty,2022
15711,西安,2nd-tier,古茗,Light Milk Tea,25.87,1,25.87,Delivery,male,18-24,Quality,2022
15712,襄阳,3rd-tier,奈雪,Oat Milk Tea,10.02,3,30.06,Delivery,female,18-24,Quality,2022
15713,洛阳,3rd-tier,古茗,Light Milk Tea,8.46,3,25.38,Delivery,female,Over 45,Quality,2022
15714,广州,1st-tier,CoCo,Low-Sugar Tea Drinks,16.25,2,32.5,Delivery,male,18-24,Quality,2022
15715,武汉,2nd-tier,沪上阿姨,Oat Milk Tea,14.03,2,28.06,Delivery,female,18-24,Novelty,2022
15716,成都,2nd-tier,奈雪,Low-Sugar Tea Drinks,29.32,2,58.64,Dine-in,female,18-24,Quality,2022
15717,武汉,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,31.99,1,31.99,Dine-in,male,25-34,Novelty,2022
15718,武汉,2nd-tier,奈雪,Light Milk Tea,14.57,1,14.57,Delivery,female,18-24,Novelty,2022
15719,北京,1st-tier,茶百道,Low-Sugar Tea Drinks,27.52,3,82.56,Pick-up,male,25-34,Social,2022
15720,南京,2nd-tier,喜茶,Fruit Tea,14.69,2,29.38,Delivery,male,Over 45,Novelty,2022
15721,杭州,2nd-tier,古茗,Oat Milk Tea,20.1,1,20.1,Delivery,female,18-24,Quality,2022
15722,深圳,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,23.04,1,23.04,Delivery,female,25-34,Quality,2022
15723,桂林,3rd-tier,喜茶,Oat Milk Tea,15.26,3,45.78,Dine-in,female,35-44,Quality,2022
15724,汕头,3rd-tier,奈雪,Low-Sugar Tea Drinks,10.22,1,10.22,Delivery,female,25-34,Novelty,2022
15725,南昌,3rd-tier,奈雪,Low-Sugar Tea Drinks,29.16,3,87.48,Delivery,male,25-34,Novelty,2022
15726,襄阳,3rd-tier,蜜雪冰城,Fruit Tea,9.36,2,18.72,Pick-up,female,25-34,Quality,2022
15727,西安,2nd-tier,茶百道,Milk Tea / Cheese Foam / Others,30.62,2,61.24,Delivery,female,25-34,Social,2022
15728,上海,1st-tier,古茗,Oat Milk Tea,10.9,3,32.7,Delivery,female,25-34,Quality,2022
15729,株洲,3rd-tier,古茗,Light Milk Tea,8.1,3,24.3,Dine-in,female,Over 45,Quality,2022
15730,广州,1st-tier,奈雪,Oat Milk Tea,11.82,1,11.82,Delivery,male,Over 45,Quality,2022
15731,重庆,2nd-tier,奈雪,Low-Sugar Tea Drinks,26.29,3,78.87,Delivery,female,25-34,Quality,2022
15732,襄阳,3rd-tier,茶百道,Milk Tea / Cheese Foam / Others,30.64,3,91.92,Dine-in,female,18-24,Social,2022
15733,深圳,1st-tier,CoCo,Light Milk Tea,23.88,3,71.64,Delivery,female,25-34,Novelty,2022
15734,成都,2nd-tier,喜茶,Low-Sugar Tea Drinks,24.83,1,24.83,Delivery,male,18-24,Novelty,2022
15735,成都,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,32.52,1,32.52,Dine-in,female,25-34,Novelty,2022
15736,西安,2nd-tier,古茗,Low-Sugar Tea Drinks,20.44,2,40.88,Delivery,female,18-24,Quality,2022
15737,上海,1st-tier,茶百道,Low-Sugar Tea Drinks,8.12,3,24.36,Dine-in,male,25-34,Novelty,2022
15738,上海,1st-tier,奈雪,Oat Milk Tea,8.59,3,25.77,Delivery,male,18-24,Quality,2022
15739,洛阳,3rd-tier,古茗,Fruit Tea,17.0,1,17.0,Delivery,female,25-34,Novelty,2022
15740,广州,1st-tier,蜜雪冰城,Oat Milk Tea,22.55,2,45.1,Dine-in,female,18-24,Social,2022
15741,重庆,2nd-tier,喜茶,Low-Sugar Tea Drinks,19.57,2,39.14,Dine-in,female,18-24,Novelty,2022
15742,广州,1st-tier,CoCo,Oat Milk Tea,26.39,1,26.39,Dine-in,female,35-44,Social,2022
15743,深圳,1st-tier,奈雪,Light Milk Tea,8.74,3,26.22,Dine-in,female,25-34,Novelty,2022
15744,桂林,3rd-tier,喜茶,Fruit Tea,8.79,3,26.37,Delivery,female,25-34,Novelty,2022
15745,重庆,2nd-tier,古茗,Oat Milk Tea,8.29,1,8.29,Pick-up,male,Over 45,Quality,2022
15746,南京,2nd-tier,茶百道,Light Milk Tea,15.25,1,15.25,Dine-in,male,25-34,Quality,2022
15747,西安,2nd-tier,奈雪,Light Milk Tea,17.12,1,17.12,Delivery,male,18-24,Quality,2022
15748,成都,2nd-tier,喜茶,Milk Tea / Cheese Foam / Others,13.6,1,13.6,Delivery,female,18-24,Quality,2022
15749,北京,1st-tier,喜茶,Fruit Tea,20.89,1,20.89,Delivery,female,35-44,Novelty,2022
15750,上海,1st-tier,喜茶,Fruit Tea,31.02,1,31.02,Delivery,female,Over 45,Quality,2022
15751,株洲,3rd-tier,茶百道,Low-Sugar Tea Drinks,34.18,2,68.36,Delivery,female,Over 45,Quality,2022
15752,北京,1st-tier,蜜雪冰城,Light Milk Tea,10.88,2,21.76,Delivery,female,35-44,Novelty,2022
15753,南昌,3rd-tier,蜜雪冰城,Light Milk Tea,16.11,3,48.33,Delivery,male,18-24,Novelty,2022
15754,北京,1st-tier,喜茶,Light Milk Tea,12.97,2,25.94,Pick-up,female,25-34,Quality,2022
15755,襄阳,3rd-tier,茶百道,Fruit Tea,20.02,3,60.06,Pick-up,female,25-34,Quality,2022
15756,广州,1st-tier,奈雪,Light Milk Tea,30.66,1,30.66,Dine-in,female,35-44,Quality,2022
15757,西安,2nd-tier,奈雪,Milk Tea / Cheese Foam / Others,31.87,1,31.87,Delivery,female,Over 45,Novelty,2022
15758,北京,1st-tier,茶百道,Low-Sugar Tea Drinks,8.66,3,25.98,Delivery,female,35-44,Novelty,2022
15759,成都,2nd-tier,古茗,Oat Milk Tea,32.18,1,32.18,Pick-up,female,Over 45,Social,2022
15760,南昌,3rd-tier,其余（Others）,Oat Milk Tea,25.45,2,50.9,Delivery,female,Over 45,Novelty,2022
15761,襄阳,3rd-tier,奈雪,Light Milk Tea,25.67,3,77.01,Pick-up,female,25-34,Quality,2022
15762,武汉,2nd-tier,茶百道,Light Milk Tea,21.61,3,64.83,Delivery,male,35-44,Quality,2022
15763,成都,2nd-tier,蜜雪冰城,Oat Milk Tea,30.18,2,60.36,Pick-up,female,25-34,Social,2022
15764,北京,1st-tier,喜茶,Oat Milk Tea,12.77,1,12.77,Delivery,female,35-44,Novelty,2022
15765,成都,2nd-tier,茶百道,Light Milk Tea,25.84,1,25.84,Delivery,female,25-34,Quality,2022
15766,南昌,3rd-tier,喜茶,Oat Milk Tea,28.83,2,57.66,Dine-in,male,25-34,Novelty,2022
15767,广州,1st-tier,喜茶,Oat Milk Tea,20.28,1,20.28,Dine-in,male,18-24,Quality,2022
15768,杭州,2nd-tier,古茗,Oat Milk Tea,13.7,1,13.7,Delivery,female,35-44,Quality,2022
15769,杭州,2nd-tier,古茗,Milk Tea / Cheese Foam / Others,13.84,2,27.68,Delivery,female,25-34,Quality,2022
15770,杭州,2nd-tier,喜茶,Oat Milk Tea,28.08,1,28.08,Delivery,female,25-34,Novelty,2022
15771,深圳,1st-tier,奈雪,Light Milk Tea,19.86,1,19.86,Delivery,female,18-24,Quality,2022
15772,广州,1st-tier,沪上阿姨,Light Milk Tea,14.97,1,14.97,Delivery,female,35-44,Novelty,2022
15773,重庆,2nd-tier,茶百道,Light Milk Tea,17.1,3,51.3,Delivery,male,25-34,Quality,2022
15774,桂林,3rd-tier,喜茶,Low-Sugar Tea Drinks,25.66,1,25.66,Dine-in,female,Over 45,Quality,2022
15775,武汉,2nd-tier,蜜雪冰城,Oat Milk Tea,18.79,3,56.37,Dine-in,male,25-34,Novelty,2022
15776,广州,1st-tier,古茗,Low-Sugar Tea Drinks,26.96,2,53.92,Delivery,female,35-44,Quality,2022
15777,北京,1st-tier,其余（Others）,Low-Sugar Tea Drinks,20.55,3,61.65,Delivery,female,18-24,Quality,2022
15778,上海,1st-tier,喜茶,Fruit Tea,18.5,3,55.5,Dine-in,male,18-24,Quality,2022
15779,重庆,2nd-tier,茶百道,Light Milk Tea,15.18,1,15.18,Delivery,male,25-34,Quality,2022
